Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Conference
322,Bryon Russell\russebr01,SF,23,UTA,67,1121,11.1,0.516,0.079,0.36200000000000004,6.4,12.2,9.3,7.0,3.1,1.2,14.5,14.9,,0.4,1.7,2.1,0.08900000000000001,,-1.6,2.3,0.7,0.8,West
323,John Salley\sallejo01,PF,29,MIA,76,1910,13.0,0.544,0.006999999999999999,0.516,7.8,16.4,12.1,10.1,1.5,2.8,14.9,14.2,,2.5,2.3,4.8,0.122,,-0.7,1.9,1.2,1.6,East
324,Danny Schayes\schayda01,C,34,TOT,36,363,7.4,0.433,0.0,0.381,9.1,15.6,12.2,5.0,1.4,1.8,19.0,14.3,,-0.2,0.2,0.0,-0.001,,-5.9,-0.8,-6.6,-0.4,NaN
324,Danny Schayes\schayda01,C,34,MIL,23,230,6.3,0.44,0.0,0.478,7.6,15.3,11.2,3.1,1.1,2.3,20.1,13.1,,-0.2,0.1,0.0,-0.006999999999999999,,-6.8,-0.9,-7.7,-0.3,East
324,Danny Schayes\schayda01,C,34,LAL,13,133,9.3,0.425,0.0,0.263,11.7,16.2,13.9,8.3,1.9,0.9,17.5,16.3,,-0.1,0.1,0.0,0.011000000000000001,,-4.3,-0.6,-4.8,-0.1,West
325,Steve Scheffler\schefst01,C,26,SEA,35,152,17.7,0.684,0.0,0.435,8.6,11.7,10.1,6.0,2.3,0.0,12.7,17.7,,0.5,0.2,0.7,0.228,,1.5,-1.5,0.0,0.1,West
326,Dwayne Schintzius\schindw01,C,25,NJN,30,319,7.8,0.37200000000000005,0.0,0.20199999999999999,8.4,21.2,14.7,5.8,1.1,3.3,12.4,13.8,,-0.3,0.5,0.2,0.028999999999999998,,-5.8,1.4,-4.4,-0.2,East
327,Detlef Schrempf\schrede01,SF,31,SEA,81,2728,14.9,0.564,0.075,0.43200000000000005,6.2,13.5,9.9,14.8,1.4,0.2,13.9,19.6,,5.1,3.2,8.4,0.14800000000000002,,1.2,0.1,1.2,2.2,West
328,Byron Scott\scottby01,SG,32,IND,67,1197,17.6,0.5489999999999999,0.135,0.35600000000000004,1.9,8.5,5.3,18.9,2.7,0.5,14.0,27.0,,1.7,1.4,3.1,0.12300000000000001,,0.7,-1.4,-0.7,0.4,East
329,Dennis Scott\scottde01,SF,25,ORL,82,2283,14.1,0.513,0.409,0.168,2.7,8.0,5.4,13.9,1.8,0.9,8.4,20.8,,3.4,1.5,5.0,0.10400000000000001,,1.6,-1.6,0.0,1.2,East
330,Malik Sealy\sealyma01,SF,23,IND,43,623,12.1,0.456,0.057999999999999996,0.318,8.3,13.4,11.0,12.4,2.6,0.9,14.0,25.6,,-0.3,0.9,0.6,0.043,,-2.6,-0.3,-2.9,-0.1,East
331,Rony Seikaly\seikaro01,C,28,MIA,72,2410,17.1,0.55,0.002,0.526,11.5,23.4,17.4,8.8,1.3,2.9,16.5,21.2,,3.3,3.4,6.7,0.133,,-0.2,1.3,1.1,1.9,East
332,Brian Shaw\shawbr01,SG,27,MIA,77,2037,13.4,0.491,0.324,0.133,5.8,13.7,9.7,28.2,1.8,0.7,19.7,18.6,,1.2,2.0,3.2,0.076,,0.7,0.1,0.8,1.4,East
333,Lionel Simmons\simmoli01,SF,25,SAC,75,2702,14.8,0.496,0.017,0.324,6.6,16.3,11.4,17.5,1.9,1.2,13.9,20.6,,1.5,2.3,3.8,0.067,,-0.5,1.2,0.7,1.9,West
334,Scott Skiles\skilesc01,PG,29,ORL,82,2303,13.1,0.5489999999999999,0.256,0.345,2.1,7.1,4.6,30.0,1.0,0.1,20.6,17.3,,3.5,0.9,4.4,0.091,,0.1,-2.9,-2.8,-0.5,East
335,Charles Smith\smithch01,SF,28,NYK,43,1105,11.3,0.496,0.04,0.305,6.9,9.9,8.5,7.2,1.2,2.9,12.4,20.4,,0.4,2.0,2.4,0.10400000000000001,,-2.6,1.7,-1.0,0.3,East
336,Chris Smith\smithch03,PG,23,MIN,80,1617,10.2,0.488,0.092,0.33299999999999996,1.1,7.6,4.4,27.4,1.2,0.7,17.2,15.8,,0.4,0.5,0.9,0.025,,-2.7,-2.7,-5.3,-1.4,West
337,Doug Smith\smithdo03,PF,24,DAL,79,1684,13.5,0.47600000000000003,0.013000000000000001,0.187,7.1,16.9,11.6,11.8,2.5,1.5,11.2,20.8,,0.7,1.6,2.3,0.066,,-1.9,0.1,-1.7,0.1,West
338,Kenny Smith\smithke01,PG,28,HOU,78,2209,14.2,0.581,0.309,0.218,1.3,5.4,3.5,22.6,1.4,0.1,13.9,18.1,,3.9,2.2,6.1,0.132,,0.9,-1.7,-0.8,0.7,West
339,LaBradford Smith\smithla02,SG,24,TOT,66,877,11.6,0.484,0.196,0.275,4.2,6.4,5.3,18.7,2.2,0.4,12.7,18.9,,0.4,0.4,0.8,0.045,,-1.3,-1.9,-3.2,-0.3,NaN
339,LaBradford Smith\smithla02,SG,24,WSB,7,48,25.5,0.578,0.0,1.111,12.0,7.4,9.7,16.2,3.1,1.3,3.6,24.9,,0.3,0.0,0.3,0.28300000000000003,,5.6,-2.0,3.6,0.1,East
339,LaBradford Smith\smithla02,SG,24,SAC,59,829,10.8,0.47600000000000003,0.20800000000000002,0.222,3.7,6.3,5.0,18.9,2.2,0.3,13.4,18.6,,0.1,0.4,0.5,0.031,,-1.7,-1.9,-3.6,-0.3,West
340,Reggie Smith\smithre01,PF,23,POR,43,316,9.4,0.428,0.0,0.528,13.2,21.2,17.1,1.7,1.8,1.2,11.9,13.0,,0.0,0.4,0.4,0.068,,-4.5,-0.8,-5.3,-0.3,West
341,Steve Smith\smithst01,SG,24,MIA,78,2776,17.2,0.552,0.243,0.304,6.4,8.0,7.2,22.5,1.5,0.9,14.2,22.1,,6.2,1.9,8.1,0.141,,3.6,-0.8,2.8,3.4,East
342,Tony Smith\smithto02,SG,25,LAL,73,1617,12.8,0.48200000000000004,0.081,0.193,6.8,6.2,6.5,13.8,1.8,0.5,10.2,19.4,,1.2,0.5,1.7,0.05,,-0.6,-1.7,-2.3,-0.1,West
343,Rik Smits\smitsri01,C,27,IND,78,2113,19.7,0.58,0.001,0.325,7.7,18.4,13.2,13.0,1.2,2.6,12.5,25.0,,4.7,3.0,7.8,0.177,,1.7,0.6,2.3,2.3,East
344,Andre Spencer\spencan01,SF,29,TOT,28,349,15.6,0.523,0.0,0.653,9.2,13.6,11.4,9.5,2.7,1.3,12.1,20.8,,0.4,0.3,0.8,0.109,,-1.1,-0.3,-1.5,0.0,NaN
344,Andre Spencer\spencan01,SF,29,GSW,5,63,12.0,0.531,0.0,0.222,7.0,13.5,10.3,6.4,0.8,1.9,9.2,14.2,,0.1,0.0,0.1,0.096,,-2.4,-1.2,-3.6,0.0,West
344,Andre Spencer\spencan01,SF,29,SAC,23,286,16.4,0.522,0.0,0.73,9.7,13.7,11.6,10.2,3.1,1.1,12.6,22.3,,0.4,0.3,0.7,0.11199999999999999,,-0.9,-0.1,-1.0,0.1,West
345,Elmore Spencer\spencel01,C,24,LAC,76,1930,10.7,0.55,0.004,0.3,5.3,17.4,11.4,5.6,0.7,4.0,21.6,16.7,,-1.0,1.6,0.6,0.016,,-4.3,0.9,-3.4,-0.7,West
346,Felton Spencer\spencfe01,C,26,UTA,79,2210,11.7,0.54,0.0,0.536,12.5,21.8,17.2,2.8,1.0,2.1,16.9,15.1,,1.4,3.2,4.7,0.102,,-2.0,0.9,-1.2,0.5,West
347,Latrell Sprewell\sprewla01,SG,23,GSW,82,3533,15.9,0.532,0.276,0.322,2.5,9.7,6.1,15.3,2.5,1.3,12.3,21.5,,4.7,3.2,8.0,0.10800000000000001,,1.7,0.3,2.0,3.6,West
348,John Starks\starkjo01,SG,28,NYK,59,2057,16.0,0.516,0.345,0.254,2.1,8.0,5.1,28.9,2.4,0.2,14.5,27.1,,2.1,3.7,5.8,0.135,,2.5,0.2,2.7,2.4,East
349,Larry Stewart\stewala01,SF,25,WSB,3,35,13.6,0.524,0.0,1.25,3.3,20.4,11.7,7.9,2.9,1.8,13.9,17.7,,0.0,0.0,0.1,0.083,,-3.7,-0.1,-3.8,0.0,East
350,Bryant Stith\stithbr01,SG,23,DEN,82,2853,12.7,0.53,0.011000000000000001,0.433,4.8,8.7,6.8,10.4,2.0,0.4,11.9,16.4,,3.4,3.4,6.8,0.114,,-0.2,1.0,0.8,2.0,West
351,John Stockton*\stockjo01,PG,31,UTA,82,2969,22.5,0.608,0.172,0.389,2.8,7.1,5.0,53.1,3.5,0.5,20.7,19.1,,9.3,4.0,13.2,0.214,,5.2,-0.8,4.4,4.8,West
352,Rod Strickland\stricro02,PG,27,POR,82,2889,19.8,0.5429999999999999,0.009000000000000001,0.431,4.4,9.8,7.0,38.2,2.5,0.5,16.5,22.0,,6.3,3.0,9.3,0.155,,3.2,0.2,3.4,3.9,West
353,Derek Strong\stronde01,PF,25,MIL,67,1131,14.6,0.514,0.038,0.604,10.5,18.5,14.3,6.6,1.7,0.8,12.4,18.8,,1.3,0.8,2.1,0.08800000000000001,,-2.3,-1.6,-3.8,-0.5,East
354,Isiah Thomas*\thomais01,PG,32,DET,58,1750,15.2,0.488,0.165,0.33799999999999997,2.9,7.3,5.0,36.7,2.0,0.2,18.7,27.0,,-0.2,0.4,0.2,0.006999999999999999,,0.3,-2.4,-2.0,0.0,East
355,Kevin Thompson\thompke01,C,22,POR,14,58,4.9,0.43700000000000006,0.071,0.14300000000000002,12.6,11.8,12.2,6.9,0.0,2.2,25.2,14.0,,-0.1,0.0,0.0,-0.016,,-4.9,-0.6,-5.6,-0.1,West
356,LaSalle Thompson\thompla01,C,32,IND,30,282,6.1,0.38799999999999996,0.0,0.39,11.1,19.4,15.4,8.0,1.8,1.9,20.3,17.6,,-0.5,0.5,0.0,-0.005,,-5.7,1.0,-4.7,-0.2,East
357,Otis Thorpe\thorpot01,PF,31,HOU,82,2909,16.1,0.593,0.002,0.47700000000000004,11.0,21.7,16.6,9.9,1.1,0.6,16.0,17.6,,4.9,4.9,9.8,0.162,,0.3,1.7,2.0,2.9,West
358,Sedale Threatt\threase01,PG,32,LAL,81,2278,15.3,0.524,0.039,0.182,1.3,6.2,3.6,23.1,2.4,0.5,10.3,19.0,,3.6,1.0,4.5,0.096,,0.3,-1.9,-1.7,0.2,West
359,Wayman Tisdale\tisdawa01,PF,29,SAC,79,2557,15.8,0.541,0.0,0.24100000000000002,6.6,17.5,12.0,9.2,0.7,1.3,9.2,22.2,,3.8,1.6,5.4,0.10099999999999999,,-0.1,-1.1,-1.2,0.5,West
360,Tom Tolbert\tolbeto01,SF,28,LAC,49,640,7.9,0.475,0.09,0.254,6.0,11.8,9.0,6.4,1.0,1.4,16.5,15.2,,-0.3,0.3,0.0,0.0,,-4.5,-1.1,-5.5,-0.6,West
361,Sedric Toney\toneyse01,PG,31,CLE,12,64,-0.9,0.233,0.083,0.16699999999999998,1.8,3.6,2.7,22.7,0.0,0.0,28.0,12.5,,-0.2,0.0,-0.2,-0.11699999999999999,,-9.2,-4.0,-13.2,-0.2,East
362,Keith Tower\towerke01,C,23,ORL,11,32,5.5,0.444,0.0,0.0,0.0,20.8,10.5,4.3,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,0.051,,-5.8,-2.7,-8.6,-0.1,East
363,Jeff Turner\turneje01,PF,31,ORL,68,1536,7.6,0.506,0.129,0.106,5.8,13.9,9.9,5.4,0.8,0.5,14.4,14.5,,0.4,1.0,1.4,0.043,,-2.6,-1.0,-3.6,-0.6,East
364,Nick Van Exel\vanexni01,PG,22,LAL,81,2700,13.6,0.485,0.34700000000000003,0.183,1.8,8.0,4.8,25.4,1.6,0.2,11.3,19.9,,2.7,0.7,3.4,0.061,,1.1,-2.5,-1.4,0.4,West
365,Loy Vaught\vaughlo01,PF,25,LAC,75,2118,16.0,0.5660000000000001,0.006999999999999999,0.262,11.0,21.8,16.5,5.2,1.7,0.6,11.0,17.0,,3.4,2.2,5.5,0.125,,-0.2,-0.5,-0.8,0.7,West
366,Kenny Walker\walkeke01,SF,29,WSB,73,1397,10.7,0.5329999999999999,0.011000000000000001,0.456,9.7,14.6,12.1,3.3,0.9,2.6,11.8,11.5,,1.5,0.4,1.9,0.065,,-2.0,-0.6,-2.6,-0.2,East
367,Rex Walters\waltere01,SG,23,NJN,48,386,16.2,0.623,0.243,0.29600000000000004,1.6,8.9,5.2,28.6,2.0,0.5,18.8,17.5,,0.8,0.4,1.2,0.149,,1.0,-2.0,-1.1,0.1,East
368,Clarence Weatherspoon\weathcl01,SF,23,PHI,82,3147,18.1,0.525,0.013999999999999999,0.345,8.8,20.2,14.5,10.3,1.6,2.2,12.0,22.5,,3.1,2.8,6.0,0.091,,-0.1,0.7,0.5,2.0,East
369,Spud Webb\webbsp01,PG,30,SAC,79,2567,15.2,0.546,0.20199999999999999,0.31,1.8,7.7,4.7,31.2,1.8,0.6,15.4,17.9,,4.0,1.1,5.1,0.096,,1.2,-1.8,-0.6,0.9,West
370,Chris Webber\webbech01,C,20,GSW,76,2438,21.7,0.5589999999999999,0.013999999999999999,0.342,13.8,17.0,15.4,17.1,1.8,4.1,14.7,23.7,,4.6,3.2,7.8,0.154,,2.9,2.4,5.3,4.5,West
371,Bill Wennington\wennibi01,C,30,CHI,76,1371,14.0,0.52,0.004,0.183,10.0,20.2,15.1,7.9,1.6,1.5,12.6,19.2,,1.3,2.3,3.5,0.124,,-1.9,0.4,-1.5,0.2,East
372,Matt Wenstrom\wenstma01,C,23,BOS,11,37,15.6,0.625,0.0,1.0,18.2,18.4,18.3,0.0,0.0,3.4,21.7,21.6,,0.0,0.0,0.1,0.098,,-3.5,-6.1,-9.6,-0.1,East
373,David Wesley\wesleda01,PG,23,NJN,60,542,13.0,0.46399999999999997,0.27,0.305,1.9,6.7,4.3,33.3,3.5,0.5,20.9,19.4,,-0.1,0.7,0.6,0.053,,-1.8,-1.4,-3.2,-0.2,East
374,Doug West\westdo01,SG,26,MIN,72,2182,13.3,0.532,0.009000000000000001,0.259,3.4,8.9,6.2,14.1,1.5,0.7,12.1,22.6,,1.6,0.9,2.6,0.055999999999999994,,-0.6,-1.6,-2.2,-0.1,West
375,Mark West\westma01,C,33,PHO,82,1236,12.3,0.5670000000000001,0.0,0.406,10.3,16.5,13.4,3.6,1.2,5.5,18.0,13.9,,0.8,1.6,2.4,0.094,,-2.4,1.7,-0.7,0.4,West
376,Ennis Whatley\whatlen01,PG,31,ATL,82,1004,12.8,0.551,0.025,0.28,2.4,8.5,5.4,25.7,3.0,0.1,22.7,14.7,,0.8,1.4,2.2,0.105,,-2.3,-0.1,-2.4,-0.1,East
377,Randy White\whitera01,PF,26,DAL,18,320,11.4,0.45399999999999996,0.179,0.295,9.8,20.1,14.6,5.4,1.6,2.1,12.5,19.1,,-0.1,0.3,0.2,0.032,,-3.4,-1.2,-4.7,-0.2,West
378,Chris Whitney\whitnch01,PG,22,SAS,40,339,3.5,0.406,0.366,0.183,1.7,7.6,4.8,21.4,1.7,0.2,29.5,16.6,,-0.7,0.3,-0.3,-0.049,,-5.6,-1.7,-7.3,-0.5,West
379,Morlon Wiley\wileymo01,PG,27,TOT,16,158,4.1,0.36200000000000004,0.345,0.0,0.0,7.5,3.6,20.1,4.8,0.0,37.0,12.4,,-0.4,0.2,-0.2,-0.069,,-7.0,0.4,-6.6,-0.2,NaN
379,Morlon Wiley\wileymo01,PG,27,MIA,4,34,4.2,0.43799999999999994,0.5,0.0,0.0,13.4,6.7,28.6,3.0,0.0,42.9,17.7,,-0.1,0.0,-0.1,-0.10400000000000001,,-7.2,-0.9,-8.1,-0.1,East
379,Morlon Wiley\wileymo01,PG,27,DAL,12,124,4.1,0.33299999999999996,0.28600000000000003,0.0,0.0,5.9,2.7,17.8,5.3,0.0,34.4,10.9,,-0.3,0.1,-0.2,-0.059000000000000004,,-7.0,0.8,-6.2,-0.1,West
380,Dominique Wilkins*\wilkido01,SF,34,TOT,74,2635,21.4,0.529,0.18600000000000003,0.32899999999999996,7.5,12.3,9.9,11.3,1.7,0.7,8.6,32.0,,5.6,2.8,8.4,0.153,,3.0,-2.2,0.9,1.9,NaN
380,Dominique Wilkins*\wilkido01,SF,34,ATL,49,1687,21.1,0.526,0.19899999999999998,0.32299999999999995,7.7,12.2,9.9,11.9,1.9,0.8,9.5,32.0,,3.5,2.3,5.8,0.166,,2.9,-1.5,1.4,1.4,East
380,Dominique Wilkins*\wilkido01,SF,34,LAC,25,948,21.8,0.535,0.16399999999999998,0.33799999999999997,7.1,12.5,9.9,10.3,1.5,0.5,7.1,31.9,,2.1,0.5,2.6,0.13,,3.3,-3.3,0.0,0.5,West
381,Gerald Wilkins\wilkige01,SG,30,CLE,82,2768,14.9,0.539,0.217,0.256,4.4,8.3,6.4,14.7,2.0,0.9,10.8,19.7,,4.2,2.6,6.8,0.11800000000000001,,1.7,0.0,1.7,2.6,East
382,Aaron Williams\williaa01,PF,22,UTA,6,12,-7.0,0.237,0.0,0.125,9.8,19.0,14.4,13.0,0.0,0.0,10.6,34.8,,-0.1,0.0,-0.1,-0.327,,-13.7,-4.3,-18.0,0.0,West
383,Buck Williams\willibu01,PF,33,POR,81,2636,14.0,0.598,0.002,0.565,12.5,22.8,17.4,4.1,1.1,1.1,14.5,11.8,,4.7,3.2,7.9,0.14300000000000002,,0.0,1.0,1.0,2.0,West
384,Corey Williams\willico01,PG,23,MIN,4,46,8.0,0.409,0.077,0.077,2.6,12.5,7.6,20.1,2.2,0.0,13.0,14.7,,0.0,0.0,0.0,0.009000000000000001,,-4.1,-1.1,-5.3,0.0,West
385,Herb Williams\willihe01,C,35,NYK,70,774,10.4,0.46299999999999997,0.004,0.18,8.4,18.1,13.3,5.6,1.2,3.9,13.4,16.4,,-0.2,1.7,1.6,0.098,,-4.9,2.6,-2.3,-0.1,East
386,Hot Rod Williams\williho01,PF,31,CLE,76,2660,16.2,0.532,0.0,0.419,9.0,16.1,12.6,11.3,1.5,3.2,12.5,18.8,,3.8,3.6,7.4,0.134,,0.2,2.3,2.5,3.0,East
387,Jayson Williams\willija01,PF,25,NJN,70,877,13.0,0.466,0.0,0.406,12.9,18.8,15.8,4.5,1.0,2.5,9.2,18.3,,0.7,1.1,1.8,0.099,,-2.7,-0.7,-3.3,-0.3,East
388,John Williams\willijo02,SF,27,LAC,34,725,10.5,0.469,0.106,0.191,5.5,13.1,9.3,18.2,1.7,0.8,14.7,13.6,,0.3,0.5,0.8,0.05,,-2.0,0.2,-1.8,0.0,West
389,Kenny Williams\willike03,SF,24,IND,68,982,15.8,0.509,0.01,0.16399999999999998,11.4,12.7,12.1,8.7,1.3,3.4,9.7,20.7,,1.2,1.2,2.4,0.11900000000000001,,-0.5,0.3,-0.2,0.4,East
390,Lorenzo Williams\willilo01,PF,24,TOT,38,716,11.1,0.45,0.009000000000000001,0.255,13.9,20.6,17.0,4.9,1.3,4.3,15.2,8.5,,0.4,0.7,1.1,0.07200000000000001,,-3.1,2.1,-1.0,0.2,NaN
390,Lorenzo Williams\willilo01,PF,24,ORL,3,19,12.6,0.16699999999999998,0.16699999999999998,0.0,17.9,5.8,11.8,13.3,5.3,9.9,0.0,13.5,,0.0,0.0,0.0,0.049,,-2.5,8.0,5.5,0.0,East
390,Lorenzo Williams\willilo01,PF,24,CHH,1,19,3.3,0.0,0.0,0.0,0.0,22.6,11.6,0.0,2.6,6.5,50.0,4.5,,0.0,0.0,0.0,-0.04,,-11.1,4.5,-6.6,0.0,East
390,Lorenzo Williams\willilo01,PF,24,DAL,34,678,11.3,0.46799999999999997,0.0,0.272,14.2,20.9,17.3,4.8,1.1,4.1,15.4,8.5,,0.4,0.6,1.1,0.076,,-2.9,1.9,-1.0,0.2,West
391,Micheal Williams\willimi02,PG,27,MIN,71,2206,18.0,0.563,0.066,0.578,3.6,8.0,5.9,37.8,2.7,0.7,19.1,21.1,,4.1,1.5,5.6,0.122,,2.2,-1.1,1.1,1.7,West
392,Reggie Williams\willire01,SF,29,DEN,82,2654,13.1,0.478,0.22699999999999998,0.222,4.2,11.9,8.2,17.6,2.2,1.6,12.8,20.5,,0.9,3.9,4.8,0.08800000000000001,,-0.1,1.4,1.3,2.2,West
393,Scott Williams\willisc01,C,25,CHI,38,638,15.4,0.518,0.021,0.415,12.6,20.6,16.6,9.5,1.3,2.3,13.6,22.4,,0.6,1.1,1.7,0.125,,-1.4,0.2,-1.2,0.1,East
394,Walt Williams\williwa02,SF,23,SAC,57,1356,10.4,0.467,0.228,0.402,5.6,13.5,9.5,15.3,1.9,1.1,17.5,25.7,,-1.7,1.0,-0.7,-0.024,,-2.5,-0.8,-3.3,-0.5,West
395,Kevin Willis\willike02,PF,31,ATL,80,2867,19.4,0.5379999999999999,0.019,0.299,12.8,24.2,18.5,8.7,1.4,0.9,11.7,24.1,,5.1,5.1,10.2,0.17,,0.8,0.3,1.1,2.2,East
396,Trevor Wilson\wilsotr01,PF,25,TOT,57,1221,11.8,0.505,0.005,0.428,10.5,14.0,12.2,9.0,1.5,0.6,16.8,19.1,,0.0,0.8,0.8,0.031,,-2.2,-0.7,-2.9,-0.3,NaN
396,Trevor Wilson\wilsotr01,PF,25,LAL,5,126,15.1,0.51,0.0,0.6409999999999999,9.9,14.4,12.1,14.0,2.0,0.5,10.7,18.7,,0.2,0.1,0.3,0.10099999999999999,,-0.1,-0.7,-0.8,0.0,West
396,Trevor Wilson\wilsotr01,PF,25,SAC,52,1095,11.5,0.505,0.006,0.40399999999999997,10.5,14.0,12.2,8.4,1.5,0.6,17.5,19.2,,-0.1,0.7,0.5,0.023,,-2.4,-0.7,-3.2,-0.3,West
397,David Wingate\wingada01,SG,30,CHH,50,1005,10.8,0.507,0.042,0.18,3.4,11.1,7.4,14.4,2.1,0.4,14.8,15.2,,0.3,0.6,1.0,0.046,,-1.8,-0.1,-1.9,0.0,East
398,David Wood\woodda01,PF,29,DET,78,1182,11.1,0.546,0.18899999999999997,0.317,9.6,12.8,11.2,6.1,1.7,1.0,10.6,12.2,,1.7,0.6,2.3,0.095,,-0.6,0.0,-0.7,0.4,East
399,Randy Woods\woodsra01,PG,23,LAC,40,352,12.8,0.489,0.586,0.263,4.0,4.8,4.4,28.6,3.3,0.3,18.6,21.4,,0.0,0.2,0.3,0.035,,0.5,-2.8,-2.3,0.0,West
400,Orlando Woolridge\woolror01,SF,34,PHI,74,1955,13.9,0.517,0.018000000000000002,0.391,5.8,11.0,8.4,11.9,1.1,1.7,13.6,23.3,,0.7,0.7,1.5,0.036000000000000004,,-1.7,-1.5,-3.2,-0.6,East
401,Haywoode Workman\workmha01,PG,28,IND,65,1714,12.9,0.49,0.122,0.252,2.2,11.2,6.9,34.3,2.6,0.2,22.8,16.9,,0.7,2.2,2.8,0.08,,-1.0,0.1,-0.9,0.5,East
402,James Worthy*\worthja01,SF,32,LAL,80,1597,12.8,0.452,0.132,0.161,3.1,9.4,6.2,15.6,1.4,0.7,9.8,26.2,,-0.5,0.5,0.1,0.002,,-2.1,-3.1,-5.2,-1.3,West
403,Luther Wright\wrighlu01,C,22,UTA,15,92,-0.4,0.384,0.043,0.174,7.6,4.9,6.3,0.0,0.6,1.5,19.5,14.8,,-0.2,0.1,-0.1,-0.064,,-7.6,-2.4,-10.1,-0.2,West
